name,latitude,longitude,rating,review_count,address,city,state,zip,phone,hours,num_connectors,total_kw,website
ChargePoint Charging Station,34.0492805,-118.2439112,4.0,1,"236 S Los Angeles St, Los Angeles, CA 90012",Los Angeles,California,90012,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,34.046819899999996,-118.255178,3.0,1,"Olive / 7th, Los Angeles, CA 90014",Los Angeles,California,90014,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,34.058223999999996,-118.241095,5.0,1,"555 N Broadway, Los Angeles, CA 90012",Los Angeles,California,90012,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
PowerFlex Charging Station,34.0554583,-118.2498536,,0,"Walt Disney Concert Hall, 111 S Grand Ave, Los Angeles, CA 90012",Los Angeles,California,90012,+18334797359,,3,107,https://www.powerflex.com
ChargePoint Charging Station,34.0523392,-118.25497259999999,3.0,1,"400 Flower St, Los Angeles, CA 90071",Los Angeles,California,90071,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,34.049597999999996,-118.256885,,0,"707 Wilshire Blvd, Los Angeles, CA 90017",Los Angeles,California,90017,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,34.051268799999995,-118.2513403,5.0,2,"350 S Grand Ave, Los Angeles, CA 90071",Los Angeles,California,90071,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,34.045456,-118.232429,,0,"100 S Santa Fe Ave, Los Angeles, CA 90013",Los Angeles,California,90013,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
Rivian Adventure Network - Rivian Only,38.5366463,-105.99456099999999,3.9,14,"232 G St, Salida, CO 81201",Salida,Colorado,81201,+18887484261,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,2,311,https://rivian.com/experience/charging
ChargePoint Charging Station,34.057674,-118.24113899999999,3.0,2,"555 N Spring St, Los Angeles, CA 90012",Los Angeles,California,90012,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,34.05738,-118.2539833,3.0,1,"123 S Figueroa St, Los Angeles, CA 90012",Los Angeles,California,90012,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,34.0518222,-118.25706489999999,,0,"515 Flower St, Los Angeles, CA 90071",Los Angeles,California,90071,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,34.044841,-118.2499991,4.0,1,"610 Main St, Los Angeles, CA 90014",Los Angeles,California,90014,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,34.052256,-118.245947,,0,"221 W 2nd St, Los Angeles, CA 90012",Los Angeles,California,90012,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,34.053516099999996,-118.2532569,5.0,1,"333 S Hope St, Los Angeles, CA 90071",Los Angeles,California,90071,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,38.841795499999996,-106.13069569999999,3.7,3,"S Railroad St, Buena Vista, CO 81211",Buena Vista,Colorado,81211,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,34.0550701,-118.25343889999999,,0,"234 S Figueroa St #2519, Los Angeles, CA 90012",Los Angeles,California,90012,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,34.052893399999995,-118.2483879,,0,"235 S Hill St, Los Angeles, CA 90012",Los Angeles,California,90012,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,34.0521521,-118.2531147,,0,"401 S Hope St, Los Angeles, CA 90071",Los Angeles,California,90071,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,34.04812,-118.25653399999999,,0,"600 Wilshire Blvd, Los Angeles, CA 90017",Los Angeles,California,90017,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,38.8466355,-106.1223483,1.0,1,"717 E Main St, Buena Vista, CO 81211",Buena Vista,Colorado,81211,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,34.047596,-118.24526999999999,,0,"350 E 1st St, Los Angeles, CA 90013",Los Angeles,California,90013,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,34.052583,-118.251437,,0,"300 S Grand Ave, Los Angeles, CA 90071",Los Angeles,California,90071,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,34.049683699999996,-118.2557484,,0,"550 S Hope St, Los Angeles, CA 90071",Los Angeles,California,90071,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
SWTCH Charging Station,34.0521923,-118.2461802,,0,"220 E 2nd St, Los Angeles, CA 90012",Los Angeles,California,90012,+18447982438,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,11,https://swtchenergy.com
Blink Charging Station,34.0545721,-118.24835639999999,,0,"131 S Olive St, Los Angeles, CA 90012",Los Angeles,California,90012,+18889982546,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,http://www.blinkcharging.com
EVmatch Charging Station,34.0531532,-118.24206509999999,,0,"Los Angeles City Hall, N Main St, Los Angeles, CA 90012",Los Angeles,California,90012,+16508228157,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.evmatch.com
ChargePoint Charging Station,34.050021199999996,-118.2533618,,0,"555 W 5th St, Los Angeles, CA 90013",Los Angeles,California,90013,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,34.053557999999995,-118.25103299999999,,0,"231-255 S Hope St, Los Angeles, CA 90012",Los Angeles,California,90012,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,39.392309,-107.09103999999999,5.0,1,"20 Eagle Dr, El Jebel, CO 81623",El Jebel,Colorado,81623,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
LADWP Charging Station,34.0633864,-118.2411872,,0,"609 Alpine St, Los Angeles, CA 90012",Los Angeles,California,90012,+12133675228,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.ladwp.com/ev
ChargePoint Charging Station,34.064721299999995,-118.23789629999999,,0,"419 W College St, Los Angeles, CA 90012",Los Angeles,California,90012,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
Tesla Supercharger,38.511461,-106.076183,4.5,119,"6250 US Hwy 285, Poncha Springs, CO 81242",Poncha Springs,Colorado,81242,+18777983752,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,150,https://www.tesla.com
Electric Vehicle Charging Station,34.0510801,-118.25435259999999,,0,"633 W 5th St, Los Angeles, CA 90071",Los Angeles,California,90071,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
EVmatch Charging Station,34.0507007,-118.24591889999999,,0,"Harlem Pl, Los Angeles, CA 90012",Los Angeles,California,90012,+16508228157,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.evmatch.com
EvGateway Charging Station,34.0465106,-118.2502143,,0,"530 S Spring St, Los Angeles, CA 90013",Los Angeles,California,90013,+19499452000,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,http://evgateway.com
ChargePoint Charging Station,34.048949,-118.256518,,0,"637 Wilshire Blvd, Los Angeles, CA 90017",Los Angeles,California,90017,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,39.3677683,-107.0348216,1.0,1,"255 Gold Rivers Ct, Basalt, CO 81621",Basalt,Colorado,81621,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,34.0476716,-118.240258,2.5,2,"360 E 2nd St, Los Angeles, CA 90012",Los Angeles,California,90012,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://na.chargepoint.com/charge_point?id=1:604201&action=VIEW
ChargePoint Charging Station,38.524651,-106.008743,5.0,1,"406 1/2 W Rainbow Blvd, Salida, CO 81201",Salida,Colorado,81201,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
Blink Charging Station,34.048993599999996,-118.2437437,,0,"236 S Los Angeles St, Los Angeles, CA 90012",Los Angeles,California,90012,+18006635633,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,6,http://www.blinkcharging.com
PowerFlex Charging Station,34.059156,-118.2310705,,0,"450 Bauchet St, Los Angeles, CA 90012",Los Angeles,California,90012,+18334797359,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.powerflex.com
Tesla Supercharger,39.204837,-106.85850699999999,4.3,33,"38750 CO-82, Aspen, CO 81611",Aspen,Colorado,81611,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,72,https://www.tesla.com/supercharger
ChargePoint Charging Station,34.0512216,-118.2563014,,0,"520 Flower St, Los Angeles, CA 90071",Los Angeles,California,90071,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://na.chargepoint.com/charge_point?id=1:1694221&action=VIEW
ChargePoint Charging Station,38.866932,-106.98159899999999,,0,"500 Belleview Avenue,Floor Clark's Ma, Crested Butte, CO 81224",Crested Butte,Colorado,81224,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,10,https://www.chargepoint.com
ChargePoint Charging Station,39.3685872,-107.0384412,3.0,1,"22826 Two Rivers Rd, Basalt, CO 81621",Basalt,Colorado,81621,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,39.391191899999995,-107.084873,,0,"300 Tree Farm Dr, El Jebel, CO 81623",El Jebel,Colorado,81623,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,34.046715,-118.254364,,0,"646 S Olive St, Los Angeles, CA 90014",Los Angeles,California,90014,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://na.chargepoint.com
ChargePoint Charging Station,39.19996,-106.8267709,,0,"1000 N 3rd St, Aspen, CO 81611",Aspen,Colorado,81611,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
Tesla Destination Charger,34.051539,-118.25850799999999,,0,"Jonathan Club, 545 S Figueroa St, Los Angeles, CA 90071",Los Angeles,California,90071,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,16,https://www.tesla.com/charging
ChargePoint Charging Station,38.5345064,-105.9880683,5.0,2,"448 E 1st St, Salida, CO 81201",Salida,Colorado,81201,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,38.533609999999996,-105.99415599999999,3.0,2,"106 E 4th St, Salida, CO 81201",Salida,Colorado,81201,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
ChargePoint Charging Station,39.1886107,-106.8160771,,0,"208 S Spring St, Aspen, CO 81611",Aspen,Colorado,81611,+18887584389,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.chargepoint.com
